"AREAKEY","GEO2000","TCH70_00","PCTCOV70","STATECD","STATECE","STUSAB","COUNCD","UCOUNTY","TRCTCD1","TRCTCD2","REGION","DIVIS","SHRNHW9","SHRNHB9","SHRNHI9","SHRNHA9","SHRNHO9","SHRHSP9","FFH9","EDUC169","EDUCPP9","UNEMPRT9","WELFARE9","MDFAMY9","AVHHIN9","MDVALHS9","SHRNHW0","SHRNHB0","SHRNHI0","SHRNHA0","SHRNHO0","SHRHSP0","FFH0","EDUC160","EDUCPP0","UNEMPRT0","WELFARE0","MDFAMY0","AVHHIN0","MDVALHS0"
"06037228100","06037228100","0","100.00","06","93","CA","037","06037","2281","","4","9","0.00549786","0.17613521","0.000000","0.000000","0.000000","0.81836693","0.25848564","26","2176","0.14687169","0.22000000","17439","23375.283000","106900","0.017042","0.100629","0.003449","0.000000","0.000000","0.878880","0.298507","52","2257","0.106860","0.259939","21208","30370.642202","128500"
"06037228210","06037228210","3","100.00","06","93","CA","037","06037","2282","10","4","9","0.01009227","0.29901961","0.000865","0.000865","0.005190","0.68367935","0.40316901","34","1680","0.20104244","0.31173594","8261","19711.672372","46954","0.012338","0.113690","0.004700","0.000000","0.001175","0.868096","0.214552","86","1664","0.169635","0.161028","26081","36936.400541","131300"
"06037228220","06037228220","3","100.00","06","93","CA","037","06037","2282","20","4","9","0.01009792","0.29926561","0.000918","0.000918","0.005202","0.68390453","0.40298507","32","1583","0.20158103","0.31258106","7785","19706.872892","44246","0.003074","0.207480","0.000000","0.000000","0.001281","0.788166","0.371100","19","1799","0.160069","0.340796","21445","36923.383085","122600"
"06037228310","06037228310","3","100.00","06","93","CA","037","06037","2283","10","4","9","0.01108091","0.20614677","0.003972","0.018608","0.000000","0.76019235","0.33386328","47","2193","0.15765538","0.25862069","11533","23424.133142","72283","0.012568","0.118349","0.002514","0.000000","0.004608","0.861961","0.332450","52","2213","0.157954","0.239409","21813","35648.078818","145200"
"06037228320","06037228320","3","100.00","06","93","CA","037","06037","2283","20","4","9","0.01117534","0.20616570","0.004239","0.018497","0.000000","0.75992293","0.33431085","26","1190","0.15828678","0.25971731","6257","23441.319788","39217","0.002892","0.185411","0.000000","0.000321","0.000000","0.811375","0.374150","33","1342","0.196552","0.291304","26293","33264.782609","121500"
"06037228410","06037228410","3","100.00","06","93","CA","037","06037","2284","10","4","9","0.00346287","0.19488265","0.000000","0.000000","0.009427","0.79222778","0.33492823","25","2419","0.18477252","0.23742786","11689","22028.384996","74461","0.019165","0.085579","0.000000","0.000000","0.000000","0.895256","0.352875","28","2465","0.135436","0.221612","24625","33107.600733","137900"
"06037228420","06037228420","3","100.00","06","93","CA","037","06037","2284","20","4","9","0.00354233","0.19482820","0.000000","0.000000","0.009564","0.79206518","0.33480176","13","1313","0.18461538","0.23823976","6348","22020.667678","40439","0.000000","0.113028","0.000000","0.000000","0.000000","0.886972","0.351579","25","1259","0.159236","0.213826","22235","26963.826367","141400"
"06037228500","06037228500","0","100.00","06","93","CA","037","06037","2285","","4","9","0.00722511","0.37231881","0.000000","0.006999","0.001129","0.61232784","0.30243902","53","2193","0.17878622","0.26565465","19444","24576.129032","100000","0.006436","0.148691","0.000000","0.011762","0.000000","0.833111","0.340116","40","2080","0.123945","0.259674","22660","34266.496945","134200"
"06037228600","06037228600","0","100.00","06","93","CA","037","06037","2286","","4","9","0.00659091","0.35545455","0.001591","0.001364","0.004318","0.63068182","0.34536892","90","2190","0.10239521","0.23062731","18509","21651.231550","105800","0.020141","0.174202","0.004928","0.000000","0.000000","0.800729","0.312417","69","2253","0.142170","0.314368","21013","46850.819672","137600"
"06037228710","06037228710","3","100.00","06","93","CA","037","06037","2287","10","4","9","0.00109290","0.30136612","0.001093","0.000820","0.004918","0.69043716","0.38235294","10","1696","0.15241636","0.28870780","7772","19490.026775","45786","0.001488","0.165468","0.000000","0.001240","0.000000","0.831804","0.283862","67","1918","0.170664","0.324945","19394","27711.816193","137700"
"06037228720","06037228720","3","100.00","06","93","CA","037","06037","2287","20","4","9","0.00101885","0.30157922","0.001274","0.001019","0.004840","0.69052471","0.38387097","11","1820","0.15176715","0.28741866","8336","19477.800434","49114","0.000481","0.147222","0.000000","0.000000","0.000000","0.852297","0.252924","36","1889","0.156689","0.273038","24010","32512.627986","127200"
"06037228800","06037228800","0","100.00","06","93","CA","037","06037","2288","","4","9","0.00223850","0.31888482","0.000000","0.036223","0.006512","0.63614164","0.44723618","0","2063","0.17285453","0.40827846","14769","20004.605833","95600","0.009526","0.150542","0.000934","0.029511","0.001681","0.807807","0.333333","63","2383","0.147117","0.365704","21347","38330.446194","138900"
"06037228900","06037228900","4","100.00","06","93","CA","037","06037","2289","","4","9","0.02277691","0.32698908","0.000000","0.142278","0.014041","0.49391576","0.46560847","37","1358","0.27160494","0.42736248","13318","20764.456982","110000","0.039113","0.147653","0.002608","0.038136","0.001956","0.770535","0.411765","40","1442","0.166827","0.461538","20560","30841.258741","139600"
"06037229100","06037229100","4","100.00","06","93","CA","037","06037","2291","","4","9","0.00555115","0.30055511","0.000000","0.000000","0.007137","0.68675654","0.36162362","40","1770","0.07654836","0.28068044","17685","22238.763062","101194","0.000000","0.138984","0.000000","0.005862","0.000000","0.855154","0.285714","33","1937","0.094005","0.217703","30868","41521.650718","137600"
"06037229200","06037229200","0","100.00","06","93","CA","037","06037","2292","","4","9","0.00482111","0.43516874","0.000000","0.001015","0.001269","0.55772647","0.37237762","13","2000","0.18340894","0.35261194","20440","18832.700560","90600","0.009970","0.239972","0.001855","0.001159","0.000927","0.746116","0.317716","76","2120","0.218635","0.356026","20893","33102.115915","134500"
"06037229300","06037229300","0","100.00","06","93","CA","037","06037","2293","","4","9","0.01250000","0.33895833","0.000000","0.007708","0.000000","0.64083333","0.36984353","81","2365","0.12823112","0.29623824","18674","20420.196708","95900","0.007861","0.191897","0.000000","0.000202","0.000000","0.800040","0.284750","50","2375","0.156897","0.243382","22140","32707.087959","160300"
"06037229410","06037229410","3","100.00","06","93","CA","037","06037","2294","10","4","9","0.01445783","0.31204819","0.003012","0.002108","0.004217","0.66415663","0.35940803","43","1581","0.17223460","0.26769627","8511","22149.521236","45449","0.004887","0.186622","0.002749","0.000000","0.000000","0.805742","0.229422","98","1586","0.105263","0.191571","26780","31726.181354","144000"
"06037229420","06037229420","3","100.00","06","93","CA","037","06037","2294","20","4","9","0.01473630","0.31178904","0.003102","0.002327","0.004137","0.66390900","0.36000000","51","1841","0.17261146","0.26850829","9915","22155.765746","52951","0.017978","0.167416","0.000000","0.000000","0.000000","0.814607","0.309429","36","2067","0.154303","0.234086","22717","29232.032854","131700"
"06037231100","06037231100","0","100.00","06","93","CA","037","06037","2311","","4","9","0.02064758","0.05537306","0.000000","0.029564","0.000000","0.89441577","0.22006472","96","1065","0.15850144","0.12549801","20625","23092.904382","137500","0.067153","0.105839","0.003650","0.021168","0.000000","0.802190","0.255000","47","722","0.045016","0.154762","18523","41279.166667","145800"
"06037231210","06037231210","3","100.00","06","93","CA","037","06037","2312","10","4","9","0.01285910","0.40000000","0.000000","0.009576","0.004378","0.57291382","0.49645390","60","1857","0.19403893","0.23076923","6162","20706.870845","54574","0.024411","0.334374","0.000000","0.019586","0.000000","0.621629","0.343537","113","1792","0.188437","0.281437","26858","42909.680639","143800"
"06037231220","06037231220","3","100.00","06","93","CA","037","06037","2312","20","4","9","0.01298701","0.39995598","0.000000","0.009685","0.004622","0.57296940","0.49714286","75","2307","0.19432208","0.23165138","7659","20717.555046","67826","0.023736","0.349534","0.001695","0.002261","0.000000","0.622775","0.339909","44","1719","0.174121","0.277061","20916","23502.482622","141600"
"06037231300","06037231300","0","100.00","06","93","CA","037","06037","2313","","4","9","0.00898829","0.52508361","0.006271","0.020694","0.000000","0.43896321","0.36217009","148","2652","0.10893134","0.23206751","20338","22262.020394","110800","0.036176","0.391581","0.003727","0.009428","0.002193","0.556895","0.373611","110","2451","0.131646","0.189759","23875","29581.701807","156100"
"06037231400","06037231400","0","100.00","06","93","CA","037","06037","2314","","4","9","0.00247463","0.63078446","0.001485","0.093046","0.000000","0.27220985","0.46946565","193","2519","0.14996927","0.22702332","17839","25500.358711","111600","0.024671","0.489427","0.000000","0.042528","0.000000","0.443374","0.467797","192","2472","0.125711","0.263623","36397","39223.269514","150700"
"06037231500","06037231500","0","100.00","06","93","CA","037","06037","2315","","4","9","0.01447143","0.70762816","0.000736","0.049792","0.005151","0.22222222","0.52621723","181","2572","0.14342629","0.15849057","28087","27420.681509","120600","0.047890","0.529635","0.007112","0.035562","0.000000","0.379801","0.447635","235","2529","0.221040","0.160217","40625","52547.755418","145400"
"06037231600","06037231600","0","100.00","06","93","CA","037","06037","2316","","4","9","0.00313038","0.52402567","0.003913","0.009861","0.007513","0.45155736","0.46454768","141","3612","0.16266109","0.22402938","23963","25504.600735","123800","0.019170","0.420962","0.000000","0.017128","0.000000","0.542740","0.407572","120","3546","0.191581","0.277957","27120","34006.021505","154900"
"06037231710","06037231710","3","100.00","06","93","CA","037","06037","2317","10","4","9","0.00323764","0.25296784","0.000000","0.015757","0.007339","0.72069933","0.36849508","83","2215","0.12655489","0.21065375","8830","21708.148507","63223","0.008599","0.182198","0.000000","0.023472","0.009063","0.776667","0.321775","44","2041","0.193914","0.279646","15938","20367.876106","162500"
"06037231720","06037231720","3","100.00","06","93","CA","037","06037","2317","20","4","9","0.00344998","0.25308034","0.000000","0.015771","0.007146","0.72055200","0.36757624","73","1940","0.12654321","0.21086556","7735","21692.736648","55377","0.017883","0.243920","0.000000","0.024797","0.000000","0.713400","0.389073","59","1951","0.174825","0.338406","18226","31821.844226","146800"
"06037231800","06037231800","0","100.00","06","93","CA","037","06037","2318","","4","9","0.00478387","0.23475141","0.000000","0.003075","0.002392","0.75499744","0.41587678","44","2778","0.17310789","0.21345230","18902","22672.943720","126800","0.008489","0.180700","0.001040","0.002945","0.000000","0.806826","0.257046","89","2758","0.109750","0.252022","18277","34272.371968","147800"
"06037231900","06037231900","0","100.00","06","93","CA","037","06037","2319","","4","9","0.01500517","0.33114867","0.000000","0.005864","0.003967","0.64401518","0.35980149","64","2981","0.13546300","0.21666667","20518","23902.105333","114500","0.013460","0.195831","0.001477","0.002134","0.001149","0.785949","0.372285","108","3040","0.143462","0.257909","21352","29023.177442","156000"
"06037232110","06037232110","3","100.00","06","93","CA","037","06037","2321","10","4","9","0.00957549","0.46792212","0.000000","0.000000","0.001277","0.52122566","0.38990826","80","1695","0.15888554","0.28587196","9678","24509.483444","50130","0.012572","0.349983","0.016310","0.005776","0.003738","0.611621","0.378571","67","1536","0.175156","0.266576","23827","36243.031123","115900"
"06037232120","06037232120","3","100.00","06","93","CA","037","06037","2321","20","4","9","0.00939964","0.46816252","0.000000","0.000000","0.001516","0.52092177","0.39082969","84","1785","0.15891195","0.28511530","10187","24502.300839","52770","0.011525","0.282506","0.003251","0.000887","0.000000","0.701832","0.405882","101","1798","0.113903","0.203893","23725","28413.627049","154600"
"06037232200","06037232200","0","100.00","06","93","CA","037","06037","2322","","4","9","0.01445189","0.61156151","0.000000","0.009165","0.000000","0.36482200","0.49459459","79","1588","0.14737883","0.32387707","22813","23934.026005","119900","0.017727","0.531109","0.000000","0.006257","0.000000","0.444908","0.368545","58","1679","0.177100","0.236471","28750","30902.588235","152500"
"06037232300","06037232300","0","100.00","06","93","CA","037","06037","2323","","4","9","0.00972591","0.71500147","0.002947","0.000000","0.000000","0.27232538","0.40920716","122","2101","0.11658570","0.18877057","28929","26507.703775","110200","0.002294","0.455912","0.016820","0.000000","0.007136","0.517839","0.361423","154","2149","0.242690","0.164398","36518","35117.277487","143900"
"06037232400","06037232400","0","100.00","06","93","CA","037","06037","2324","","4","9","0.00944565","0.69650046","0.016104","0.015330","0.002787","0.25983277","0.53987730","133","3843","0.18281679","0.27263102","21453","25427.964531","128200","0.002828","0.576814","0.002670","0.003927","0.007854","0.405906","0.462527","296","3618","0.142550","0.272482","27906","38064.297254","150500"
"06037232500","06037232500","0","100.00","06","93","CA","037","06037","2325","","4","9","0.00305732","0.77222930","0.003312","0.000000","0.000000","0.22140127","0.45290581","202","2383","0.17896799","0.23737754","20761","24511.484552","104400","0.023535","0.538480","0.013886","0.000000","0.004942","0.419157","0.461890","158","2278","0.175348","0.297152","27444","37008.852964","136900"
"06037232600","06037232600","0","100.00","06","93","CA","037","06037","2326","","4","9","0.00556353","0.64142139","0.000000","0.008794","0.003410","0.34081120","0.39099526","103","3088","0.13614191","0.31265060","21863","23163.250000","103500","0.018132","0.430220","0.001832","0.000916","0.004945","0.543956","0.319613","138","2919","0.161924","0.291721","26379","39185.510996","138400"
"06037232700","06037232700","0","100.00","06","93","CA","037","06037","2327","","4","9","0.00110791","0.48526479","0.000000","0.005540","0.004653","0.50343452","0.41088435","64","2400","0.10068650","0.22386831","19357","22216.381070","100900","0.013871","0.344820","0.000000","0.000000","0.000000","0.641309","0.362464","67","2393","0.157464","0.264532","22279","28717.438922","135800"
"06037232800","06037232800","0","100.00","06","93","CA","037","06037","2328","","4","9","0.00342700","0.38336760","0.000000","0.000000","0.000000","0.61320539","0.45675266","12","2348","0.16837315","0.31297710","22308","27430.254771","101200","0.010788","0.269231","0.000000","0.001876","0.000000","0.718105","0.268128","110","2126","0.192180","0.184720","24250","36807.736944","137800"
"06037234000","06037234000","2","100.00","06","93","CA","037","06037","2340","","4","9","0.03027204","0.78605032","0.003886","0.056453","0.011659","0.11167928","0.33761468","746","3437","0.10813309","0.13347458","34745","36253.418432","157100","0.008906","0.746685","0.001187","0.030873","0.009697","0.202652","0.452416","523","3254","0.091163","0.201587","42344","44953.650794","185500"
"06037234200","06037234200","0","100.00","06","93","CA","037","06037","2342","","4","9","0.03453815","0.73775100","0.000000","0.212450","0.000000","0.01526104","0.26033058","554","1887","0.04042553","0.03391473","44400","44100.080426","189300","0.018534","0.817186","0.000421","0.153749","0.000000","0.010110","0.447699","544","1805","0.059051","0.125000","54559","51846.167883","194100"
"06037234300","06037234300","0","100.00","06","93","CA","037","06037","2343","","4","9","0.01626591","0.90876945","0.002593","0.025931","0.003536","0.04290429","0.65644172","800","3319","0.08540177","0.13321799","28885","30503.119377","184600","0.018067","0.939465","0.016424","0.010793","0.001642","0.013609","0.626168","723","3000","0.094154","0.137668","46709","46809.103139","218100"
"06037234500","06037234500","0","100.00","06","93","CA","037","06037","2345","","4","9","0.01699446","0.78079053","0.001909","0.029024","0.016040","0.15524155","0.54362416","447","3278","0.15913888","0.22489540","25597","26483.583159","118500","0.030709","0.676531","0.000000","0.017309","0.017867","0.257584","0.414752","404","3277","0.146331","0.291159","39550","40770.725251","144900"
"06037234600","06037234600","4","100.00","06","93","CA","037","06037","2346","","4","9","0.03292818","0.81436464","0.007735","0.013039","0.010608","0.12132597","0.38148148","406","2894","0.05815062","0.22547771","32971","37194.737580","120631","0.015375","0.760648","0.001039","0.013297","0.004155","0.205485","0.425076","547","2927","0.133138","0.198444","35455","58693.450065","151200"
